period_id,weight,hour_period
3,841.9077,2025-07-12 20:30:26.324934+00:00
3,838.1687,2025-07-12 20:30:33.618869+00:00
3,838.4561,2025-07-12 20:30:40.923513+00:00
3,837.0482,2025-07-12 20:30:48.318615+00:00
3,835.9685,2025-07-12 20:30:55.630731+00:00
3,834.2756,2025-07-12 20:31:02.935194+00:00
3,831.5425,2025-07-12 20:31:10.229104+00:00
3,827.2414,2025-07-12 20:31:17.532932+00:00
3,827.1725,2025-07-12 20:31:24.837469+00:00
3,2432.3169,2025-07-12 20:31:32.039364+00:00
3,246.6287,2025-07-12 20:31:39.352615+00:00
3,251.8603,2025-07-12 20:31:46.665610+00:00
3,336.0339,2025-07-12 20:31:53.960068+00:00
3,667.5061,2025-07-12 20:32:01.266340+00:00
3,1601.9977,2025-07-12 20:32:08.573871+00:00
3,2615.4155,2025-07-12 20:32:15.881555+00:00
3,177.179,2025-07-12 20:32:30.496942+00:00
3,176.4428,2025-07-12 20:32:37.804822+00:00
3,173.8779,2025-07-12 20:32:45.108945+00:00
3,175.091,2025-07-12 20:32:52.417056+00:00
3,177.0072,2025-07-12 20:32:59.718200+00:00
3,178.3428,2025-07-12 20:33:07.024615+00:00
3,174.7593,2025-07-12 20:33:14.331960+00:00
3,168.4765,2025-07-12 20:33:21.635804+00:00
3,168.1591,2025-07-12 20:33:28.946265+00:00
3,170.9046,2025-07-12 20:33:36.245489+00:00
3,169.2998,2025-07-12 20:33:43.562112+00:00
3,173.6333,2025-07-12 20:33:50.858975+00:00
3,176.8222,2025-07-12 20:33:58.179279+00:00
3,178.4486,2025-07-12 20:34:05.480934+00:00
3,180.8152,2025-07-12 20:34:12.785953+00:00
3,180.5224,2025-07-12 20:34:20.085349+00:00
3,180.3024,2025-07-12 20:34:27.379332+00:00
3,240.7101,2025-07-12 20:34:34.675134+00:00
3,379.151,2025-07-12 20:34:41.984186+00:00
3,378.6465,2025-07-12 20:34:49.282313+00:00
3,379.0397,2025-07-12 20:34:56.590116+00:00
3,377.9832,2025-07-12 20:35:03.885219+00:00
3,376.7706,2025-07-12 20:35:11.183507+00:00
3,376.2633,2025-07-12 20:35:18.486177+00:00
3,378.6529,2025-07-12 20:35:25.885771+00:00
3,379.2892,2025-07-12 20:35:33.200915+00:00
3,445.5757,2025-07-12 20:35:40.498192+00:00
3,1057.9904,2025-07-12 20:35:47.808970+00:00
3,1053.9,2025-07-12 20:35:55.108929+00:00
3,1052.5935,2025-07-12 20:36:02.405289+00:00
3,1053.5354,2025-07-12 20:36:09.715747+00:00
3,1055.5112,2025-07-12 20:36:17.023357+00:00
3,1053.4742,2025-07-12 20:36:24.313054+00:00
3,1054.6962,2025-07-12 20:36:31.619792+00:00
3,1053.5291,2025-07-12 20:36:38.927555+00:00
3,1050.8519,2025-07-12 20:36:46.248239+00:00
3,1052.2784,2025-07-12 20:36:53.557307+00:00
3,1051.8062,2025-07-12 20:37:00.851307+00:00
3,1050.4095,2025-07-12 20:37:08.169147+00:00
3,1049.7323,2025-07-12 20:37:15.479413+00:00
3,1050.9631,2025-07-12 20:37:22.785842+00:00
3,1053.556,2025-07-12 20:37:30.099798+00:00
3,1055.0934,2025-07-12 20:37:37.407857+00:00
3,1054.8354,2025-07-12 20:37:44.713589+00:00
3,1053.1617,2025-07-12 20:37:52.020981+00:00
3,1049.4886,2025-07-12 20:37:59.333582+00:00
3,1050.3657,2025-07-12 20:38:06.633388+00:00
3,1050.937,2025-07-12 20:38:13.938064+00:00
3,1051.5039,2025-07-12 20:38:21.232949+00:00
3,1054.7065,2025-07-12 20:38:28.540934+00:00
3,1048.6733,2025-07-12 20:38:35.846113+00:00
3,1046.4579,2025-07-12 20:38:43.146127+00:00
3,1040.9648,2025-07-12 20:38:50.455301+00:00
3,1039.462,2025-07-12 20:38:57.761116+00:00
3,1047.097,2025-07-12 20:39:05.055695+00:00
3,1045.8934,2025-07-12 20:39:12.355410+00:00
3,1043.0352,2025-07-12 20:39:19.660949+00:00
3,1045.9618,2025-07-12 20:39:26.959182+00:00
3,1041.9098,2025-07-12 20:39:34.257811+00:00
3,1044.5928,2025-07-12 20:39:41.561449+00:00
3,1048.9666,2025-07-12 20:39:48.867623+00:00
3,1046.0233,2025-07-12 20:39:56.161364+00:00
3,1049.3131,2025-07-12 20:40:03.462940+00:00
3,1049.1364,2025-07-12 20:40:10.767386+00:00
3,1050.0394,2025-07-12 20:40:18.072958+00:00
3,1049.8997,2025-07-12 20:40:25.372790+00:00
3,1051.0817,2025-07-12 20:40:32.669046+00:00
3,1050.1605,2025-07-12 20:40:39.965420+00:00
3,1044.5933,2025-07-12 20:40:47.268966+00:00
3,472.5693,2025-07-12 20:40:54.576977+00:00
3,286.6681,2025-07-12 20:41:01.882651+00:00
3,292.19,2025-07-12 20:41:09.183415+00:00
3,291.3771,2025-07-12 20:41:16.487131+00:00
3,290.2162,2025-07-12 20:41:23.795895+00:00
3,293.1841,2025-07-12 20:41:31.102564+00:00
3,294.097,2025-07-12 20:41:38.402083+00:00
3,298.492,2025-07-12 20:41:45.698864+00:00
3,300.5834,2025-07-12 20:41:53.004476+00:00
3,302.1818,2025-07-12 20:42:00.309317+00:00
3,303.6498,2025-07-12 20:42:07.708332+00:00
3,302.1528,2025-07-12 20:42:15.020249+00:00
3,299.9403,2025-07-12 20:42:22.332487+00:00
3,296.09,2025-07-12 20:42:29.636340+00:00
3,296.3159,2025-07-12 20:42:36.946969+00:00
3,296.5541,2025-07-12 20:42:44.248277+00:00
3,296.6244,2025-07-12 20:42:51.564272+00:00
3,374.2254,2025-07-12 20:42:58.869770+00:00
3,293.4159,2025-07-12 20:43:06.266301+00:00
4,110.7779,2025-07-12 20:48:04.533801+00:00
4,249.6193,2025-07-12 20:48:11.844938+00:00
4,359.6645,2025-07-12 20:48:19.140171+00:00
4,524.3632,2025-07-12 20:48:26.526170+00:00
4,448.0746,2025-07-12 20:48:33.837460+00:00
4,447.2041,2025-07-12 20:48:41.145906+00:00
4,446.3134,2025-07-12 20:48:48.459916+00:00
4,450.4205,2025-07-12 20:48:55.756132+00:00
4,450.3127,2025-07-12 20:49:03.085135+00:00
4,451.0297,2025-07-12 20:49:10.384696+00:00
4,448.2552,2025-07-12 20:49:17.685908+00:00
4,443.8769,2025-07-12 20:49:25.014758+00:00
4,449.1769,2025-07-12 20:49:32.313598+00:00
4,445.899,2025-07-12 20:49:39.604940+00:00
4,522.4573,2025-07-12 20:49:47.011716+00:00
4,446.2154,2025-07-12 20:49:54.324706+00:00
4,451.0883,2025-07-12 20:50:01.623473+00:00
4,455.5143,2025-07-12 20:50:08.925555+00:00
4,455.6782,2025-07-12 20:50:16.234951+00:00
4,459.8021,2025-07-12 20:50:23.548083+00:00
4,459.369,2025-07-12 20:50:30.857449+00:00
4,461.3896,2025-07-12 20:50:38.153097+00:00
4,463.7935,2025-07-12 20:50:45.467476+00:00
4,464.0421,2025-07-12 20:50:52.778117+00:00
4,462.7094,2025-07-12 20:51:00.087983+00:00
4,459.1259,2025-07-12 20:51:07.391131+00:00
4,460.6706,2025-07-12 20:51:14.684126+00:00
4,458.777,2025-07-12 20:51:21.991819+00:00
4,457.7829,2025-07-12 20:51:29.372564+00:00
4,451.6281,2025-07-12 20:51:36.676981+00:00
4,446.677,2025-07-12 20:51:44.001013+00:00
4,450.5337,2025-07-12 20:51:51.405500+00:00
4,451.8255,2025-07-12 20:51:58.721075+00:00
4,449.113,2025-07-12 20:52:06.021851+00:00
4,329.7054,2025-07-12 20:52:13.335517+00:00
4,828.6685,2025-07-12 20:52:20.645310+00:00
4,830.3092,2025-07-12 20:52:27.949371+00:00
4,830.2861,2025-07-12 20:52:35.255765+00:00
5,312.643,2025-07-12 21:36:14.704514+00:00
5,455.9803,2025-07-12 21:36:22.014247+00:00
5,457.5743,2025-07-12 21:36:29.323691+00:00
5,456.7785,2025-07-12 21:36:36.616707+00:00
5,455.4016,2025-07-12 21:36:43.926460+00:00
5,454.5468,2025-07-12 21:36:51.234265+00:00
5,452.0912,2025-07-12 21:36:58.538666+00:00
5,450.4751,2025-07-12 21:37:05.845492+00:00
5,450.7507,2025-07-12 21:37:13.154661+00:00
5,450.8816,2025-07-12 21:37:20.463905+00:00
5,448.8571,2025-07-12 21:37:27.775600+00:00
5,449.891,2025-07-12 21:37:35.085667+00:00
5,449.8393,2025-07-12 21:37:42.401206+00:00
5,448.4412,2025-07-12 21:37:49.716103+00:00
5,447.0068,2025-07-12 21:37:57.016483+00:00
5,447.5953,2025-07-12 21:38:04.330784+00:00
5,448.8251,2025-07-12 21:38:11.638132+00:00
5,449.9195,2025-07-12 21:38:18.945429+00:00
5,449.7616,2025-07-12 21:38:26.264489+00:00
5,450.0308,2025-07-12 21:38:33.572876+00:00
5,450.3531,2025-07-12 21:38:40.883380+00:00
5,452.5932,2025-07-12 21:38:48.184913+00:00
5,447.2828,2025-07-12 21:38:55.487798+00:00
5,446.5609,2025-07-12 21:39:02.790427+00:00
5,445.7755,2025-07-12 21:39:10.187553+00:00
5,445.4325,2025-07-12 21:39:17.489695+00:00
5,448.5845,2025-07-12 21:39:24.802925+00:00
5,448.9934,2025-07-12 21:39:32.124548+00:00
5,450.8422,2025-07-12 21:39:39.420321+00:00
5,451.1198,2025-07-12 21:39:46.731035+00:00
5,451.8176,2025-07-12 21:39:54.042339+00:00
5,453.8284,2025-07-12 21:40:01.344456+00:00
5,457.3666,2025-07-12 21:40:08.643283+00:00
5,454.4479,2025-07-12 21:40:15.951848+00:00
5,449.3034,2025-07-12 21:40:23.251246+00:00
5,447.5614,2025-07-12 21:40:30.560990+00:00
5,448.5092,2025-07-12 21:40:37.865257+00:00
5,448.0953,2025-07-12 21:40:45.173470+00:00
5,449.8964,2025-07-12 21:40:52.479616+00:00
5,454.0208,2025-07-12 21:40:59.797134+00:00
5,453.9169,2025-07-12 21:41:07.092522+00:00
5,452.5282,2025-07-12 21:41:14.392484+00:00
5,451.3029,2025-07-12 21:41:21.701284+00:00
5,453.3805,2025-07-12 21:41:29.005541+00:00
5,454.5793,2025-07-12 21:41:36.318088+00:00
5,452.5828,2025-07-12 21:41:43.620646+00:00
5,450.8516,2025-07-12 21:41:50.924934+00:00
5,448.7739,2025-07-12 21:41:58.221113+00:00
5,446.8473,2025-07-12 21:42:05.523400+00:00
5,447.8074,2025-07-12 21:42:12.831143+00:00
5,447.1785,2025-07-12 21:42:20.125473+00:00
5,446.431,2025-07-12 21:42:27.440939+00:00
5,447.862,2025-07-12 21:42:34.750219+00:00
5,446.8552,2025-07-12 21:42:42.050846+00:00
5,446.2838,2025-07-12 21:42:49.355575+00:00
5,444.9576,2025-07-12 21:42:56.656705+00:00
5,442.9803,2025-07-12 21:43:03.965120+00:00
5,445.6003,2025-07-12 21:43:11.303836+00:00
5,445.4537,2025-07-12 21:43:18.605920+00:00
5,444.9847,2025-07-12 21:43:25.904936+00:00
5,446.43,2025-07-12 21:43:33.211314+00:00
5,448.7124,2025-07-12 21:43:40.520797+00:00
5,451.0686,2025-07-12 21:43:47.816137+00:00
5,453.9351,2025-07-12 21:43:55.118947+00:00
5,458.1205,2025-07-12 21:44:02.415475+00:00
5,453.2334,2025-07-12 21:44:09.725641+00:00
5,452.3225,2025-07-12 21:44:17.028364+00:00
5,450.6675,2025-07-12 21:44:24.337304+00:00
5,452.5897,2025-07-12 21:44:31.638814+00:00
5,455.1674,2025-07-12 21:44:38.936938+00:00
5,456.8282,2025-07-12 21:44:46.238868+00:00
5,457.9478,2025-07-12 21:44:53.535356+00:00
5,453.2752,2025-07-12 21:45:00.845948+00:00
5,453.0897,2025-07-12 21:45:08.145378+00:00
5,708.228,2025-07-12 21:45:15.450205+00:00
5,744.8955,2025-07-12 21:45:22.759056+00:00
5,747.3241,2025-07-12 21:45:30.063009+00:00
5,745.7818,2025-07-12 21:45:37.374134+00:00
5,741.9621,2025-07-12 21:45:44.691006+00:00
5,741.7977,2025-07-12 21:45:51.985864+00:00
5,743.4162,2025-07-12 21:45:59.284250+00:00
5,742.837,2025-07-12 21:46:06.584923+00:00
5,745.9476,2025-07-12 21:46:13.893506+00:00
5,746.0367,2025-07-12 21:46:21.175992+00:00
5,249.3953,2025-07-12 21:46:50.434307+00:00
5,248.9795,2025-07-12 21:46:57.741180+00:00
